nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nF,nCl,nBr,nI,nX,ATS1m,ATS2m,ATS5e,ATS7e,ATS0p,ATS0s,ATS1s,ATS3s,ATS4s,ATS5s,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS0v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS1e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS6p,AATS0i,AATS1i,AATS2i,AATS3i,AATS0s,AATS1s,AATS3s,AATS4s,AATS5s,AATS6s,AATS7s,AATS8s,ATSC0c,ATSC3c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC7s,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0e,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC6e,AATSC7e,AATSC8e,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC8i,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS6i,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,SpAbs_DzZ,SpMAD_DzZ,SM1_DzZ,VE1_DzZ,VE2_DzZ,VE3_DzZ,VR1_DzZ,VR2_DzZ,VR3_DzZ,VE3_Dzm,SpMAD_Dzv,SM1_Dzv,VE1_Dzv,VE2_Dzv,VR1_Dzv,VR2_Dzv,SM1_Dze,VE1_Dze,VE2_Dze,VE3_Dze,VR1_Dze,VR2_Dze,VE1_Dzp,VE2_Dzp,VE3_Dzp,VR1_Dzp,VR2_Dzp,SM1_Dzi,VE3_Dzi,SpAbs_Dzs,SpMAD_Dzs,SM1_Dzs,VE1_Dzs,VE2_Dzs,VE3_Dzs,VR1_Dzs,VR2_Dzs,nBase,BCUTw-1l,BCUTw-1h,BCUTp-1l,BCUTp-1h,nBondsS3,nBondsD,nBondsT,bpol,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax5_Bhm,SpMax6_Bhm,SpMax7_Bhm,SpMax8_Bhm,SpMin1_Bhm,SpMin2_Bhm,SpMin3_Bhm,SpMin4_Bhm,SpMin5_Bhm,SpMin6_Bhm,SpMin7_Bhm,SpMin8_Bhm,SpMax1_Bhv,SpMax2_Bhv,SpMax3_Bhv,SpMax4_Bhv,SpMax5_Bhv,SpMax6_Bhv,SpMax7_Bhv,SpMax8_Bhv,SpMin1_Bhv,SpMin2_Bhv,SpMin3_Bhv,SpMin4_Bhv,SpMin5_Bhv,SpMin6_Bhv,SpMin7_Bhv,SpMax5_Bhe,SpMax6_Bhe,SpMax7_Bhe,SpMax8_Bhe,SpMin2_Bhe,SpMin3_Bhe,SpMin4_Bhe,SpMin5_Bhe,SpMin6_Bhe,SpMin7_Bhe,SpMax1_Bhp,SpMax1_Bhs,SpMax2_Bhs,SpMax3_Bhs,SpMax4_Bhs,SpMax5_Bhs,SpMax6_Bhs,SpMax7_Bhs,SpMax8_Bhs,SpMin1_Bhs,SpMin2_Bhs,SpMin3_Bhs,SpMin4_Bhs,SpMin5_Bhs,SpMin6_Bhs,SpMin7_Bhs,SpMin8_Bhs,C1SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-5,VC-6,SPC-4,SPC-5,VPC-4,VPC-5,SP-4,SP-5,SP-6,SP-7,ASP-0,ASP-1,ASP-2,ASP-3,ASP-4,ASP-5,ASP-6,ASP-7,VP-2,VP-3,VP-5,VP-6,VP-7,AVP-0,AVP-1,AVP-2,AVP-3,AVP-4,AVP-5,AVP-6,AVP-7,CrippenLogP,SpMAD_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,nHBd,nwHBd,nHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint7,nHBint10,nHsOH,nHsNH2,nHssNH,nHaaNH,nHtCH,nHdCH2,nHdsCH,nHaaCH,nHCHnX,nHCsats,nHCsatu,nHAvin,nsCH3,nssCH2,nsssCH,nddC,ntsC,ndssC,naasC,naaaC,nssssC,naaN,nsssN,ndO,nssO,nsOm,nssssSi,nssS,ndssS,nddssS,SwHBd,SwHBa,SHBint3,SHssNH,SHCsats,SsssB,SssCH2,SdsCH,SsssCH,SdssC,SaasC,SssssC,SsCl,minHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint9,minHsOH,minHsNH2,minHdsCH,minHCsats,minHCsatu,minHother,minsCH3,minssCH2,minsssCH,mindssC,minaasC,minssssC,minaaN,minsssN,mindO,minssO,minsF,minssssSi,minsCl,minsBr,maxHBa,maxwHBa,maxHBint6,maxssCH2,maxsssCH,maxdssC,maxaasC,maxssssC,sumI,meanI,hmax,gmax,hmin,gmin,LipoaffinityIndex,MAXDP,MAXDN2,ETA_AlphaP,ETA_dAlpha_A,ETA_dAlpha_B,ETA_Epsilon_2,ETA_Epsilon_3,ETA_Epsilon_5,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_Psi_1,ETA_dPsi_A,ETA_dPsi_B,ETA_Shape_Y,ETA_Shape_X,ETA_Beta,ETA_BetaP,ETA_BetaP_s,ETA_dBeta,ETA_Beta_ns_d,ETA_BetaP_ns_d,ETA_Eta,ETA_EtaP,ETA_Eta_F,ETA_EtaP_F,ETA_Eta_L,ETA_EtaP_L,ETA_Eta_F_L,ETA_EtaP_B,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc_Lipinski,nHBDon_Lipinski,HybRatio,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,SIC0,SIC1,SIC2,SIC3,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC4,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MLFER_A,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,piPC1,piPC3,piPC4,piPC5,piPC7,piPC8,piPC9,piPC10,R_TpiPCTPC,PetitjeanNumber,nRing,n6Ring,nFRing,nF9Ring,nHeteroRing,n6HeteroRing,nRotB,RotBFrac,nRotBt,RotBtFrac,LipinskiFailures,topoRadius,topoDiameter,GGI3,GGI4,GGI5,GGI6,GGI8,GGI9,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGT,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,SRW5,WTPT-3,XLogP,GWP
0.0,-0.0006426384838241569,0.00044046441681307717,0.015083439674828704,0.010704088122227912,0.0,0.011251330326655797,0.0037504434422185986,0.007500886884437197,0.0,0.002812832581663949,0.0,0.0009376108605546496,0.0,0.0,0.0,0.0,0.0,0.0,0.5452852596065585,0.463961070618432,0.0188979144379363,0.0,0.011782774950720802,0.049224570179119104,0.03023795025288745,0.043130099585513886,0.02625310409553019,0.002812832581663949,0.0,0.0,0.0,0.054450881561443544,0.049571387232697994,0.024419003717746537,0.013807582077151043,0.005361303905972793,0.0009526726414185997,0.13561067783097275,0.10822292188979846,0.0682304510795909,0.047618713406987784,0.029144456364273097,0.0,0.0,0.0,0.007010280126430256,0.007194842857374922,0.006800070986561544,0.00697573479188398,0.006299304812645434,0.0,0.0,0.0,0.0009818979128726037,0.0012995898665289975,0.000915714370010741,0.0006440715413899807,0.0004902729300985388,0.0,0.15979823551442052,0.14183274873044063,0.15329049183778146,0.16347731983183053,0.004102047514926592,0.002748904568614789,0.0020538142655303704,0.002187758674314979,0.0009376108605546496,0.0,0.0,0.0,0.00020348630122857988,2.374360550425116e-05,1.361765573952813e-05,0.0,0.0,0.0,-0.06093908870938665,-0.15192673027782871,0.01216078754590057,-0.029913536895135543,0.045005321306623186,0.0,0.0,0.0,0.4823993834955814,-0.07838118153369016,-0.2388659750811127,-0.030887909827337422,0.04966352538936271,0.05727184937061964,0.0,0.0,0.0,0.0009427152140795092,-0.00010880505231306432,-0.0001548567473400665,-3.682091610484165e-05,-0.00021624306799143998,4.5368176709657835e-05,0.0,0.0,0.002075300244724035,-0.00030173221630801455,-0.0010099340931067004,-0.00034573734029153024,0.0004265677337071131,0.0001931857936371148,0.0,0.0,0.0,0.011554954910774727,-0.001600065521139579,-0.0054444530663655686,-0.0022658740017085493,0.002577186214791793,0.0009557289171593196,0.0,0.021018110127225435,-0.0032881491980561875,-0.003704865136601371,0.00044927187099497325,-0.0049224570179119105,0.0,4.539218892379664e-06,0.0,0.0,0.0,0.030935541171637854,-0.005539917155654498,-0.007996143699129177,0.0005790851213226568,-0.002492794741573832,0.015001773768874394,0.0,0.0,0.0,0.040199948623069096,-0.007125561957352484,-0.012571893425815201,-0.001470852849010126,0.004138627115311421,0.019090616459998582,0.0,0.0,0.0,7.855960117329243e-05,-9.891367965910003e-06,-8.150354925769633e-06,-1.7533773145585014e-06,-1.8020255353416377e-05,1.5122725569885946e-05,0.0,0.0,0.0,0.00017294168752914166,-2.743020139730943e-05,-5.31544263971157e-05,-1.6463682558488298e-05,3.554731145479638e-05,6.439526485824189e-05,0.0,0.0,0.0,0.0009629129093874958,-0.00014546050166606785,-0.00028655016153570533,-0.00010789876234330649,0.00021476551797745027,0.0003185763054072362,0.0,0.0,0.0017515091774250545,-0.00029892265411303226,-0.00019499290167964824,2.1393898306271298e-05,-0.00041020475149265923,0.00031904814025820403,0.0,-0.00047547664125064185,-7.249136118112207e-05,6.251670430485815e-05,-9.032462880061804e-05,0.00025098616342042365,0.0,0.0,-0.00016790676033806278,-0.00024235138246743985,1.7551220208478214e-05,-7.555295130019979e-05,0.00045468175064440966,0.0,0.0,0.0,-0.00016619434911722362,-0.00029322285768462546,-0.00011805373585221799,-9.727469837041607e-05,-2.0926598679036022e-05,-0.000215072215177992,0.00018049011878509586,0.0,0.0,0.0,-0.00014871402729157713,-0.00028817902694081477,-8.925857087783257e-05,0.0001927212899654657,0.0003491217217015711,0.0,-0.0001416382991142476,-0.0002790206062615958,-0.00010506355274084454,0.00020912221635383535,0.0,-0.00016001807478886762,-0.00010438281725253433,1.1452495674398656e-05,-0.00021958916018676832,0.00017079156955504806,0.0,0.0012878917796290612,0.0007770295638594578,0.0006896271333841113,0.0013322200540084993,0.0008277116913761868,0.0,0.0,0.0,0.001288378971608314,0.0011489356870266068,0.0007391602872368236,0.0008631670035157349,0.0,0.0,0.0,0.0,0.0015433610168659236,0.0012938305318109455,0.000740804745110544,0.0003971388206750833,0.0,0.0,0.0,0.0,0.0009877028642342434,0.0008954887835924856,0.0007870350165644365,0.0014562969204567756,0.0,0.0,0.0,0.0,0.0016556036562549218,0.0013309826008204048,0.0007575914027317241,0.00020604897548220442,0.0,0.0,0.0,0.0016672328765747612,0.0013264500023983114,0.0007643863492726977,0.00019067431481169827,0.0,0.0,0.001035206042755701,0.0009020216397696082,0.000755864729512085,0.0014569566534618095,0.0,0.0,0.008847621636499065,0.002241205748751502,0.0002344027151386624,4.43544496618325e-05,1.1088612649860838e-05,-0.0011443060346291156,0.007607582626413653,0.001901895656837816,0.0007851799900436527,-0.001145424311851169,0.002706211800738185,-0.00037410155587413324,6.0635138708666336e-05,1.5158785145972014e-05,0.010011177700636744,0.002502794425159186,0.00023299142327135554,4.408379703560307e-05,1.1020949024498052e-05,-0.0011466015835485683,0.007607967206260325,0.0019019918013306785,0.00012344878906111646,3.0862197499681835e-05,-0.0007604056314159595,0.014698481061495666,0.003674620265842722,0.00016233249312688877,-0.0012843228323339527,0.008089874791013214,0.0021006029358203206,0.00062507390734897,9.35500514158039e-05,2.3387513088353693e-05,-0.0008644166072029715,0.0065765480668827665,0.0016441370167206916,0.0,0.011148193131994786,0.014997006383316708,0.0034116122238006105,0.005042591176310124,0.002812832581663949,0.0,0.0,0.008200022048274936,0.003089497237176844,0.0023985835854283054,0.0015874361006837994,0.001092492097352783,7.868718282069897e-05,7.868718282069897e-05,7.868718282069897e-05,7.868718282069897e-05,0.0016471628754274844,0.0011349001840694616,0.0006463461515836953,0.000363093665893701,7.868718282069897e-05,7.868718282069897e-05,7.868718282069897e-05,7.868718282069897e-05,0.0030816501112290434,0.00233834987824631,0.001539461466106162,0.0010929671463337808,0.000254011816790438,0.000254011816790438,0.000254011816790438,0.000254011816790438,0.0015996194837138288,0.0010910958119472994,0.0005632421671574032,0.00029938788724593083,0.000254011816790438,0.000254011816790438,0.000254011816790438,0.0008850281686328612,0.0008850281686328612,0.0008850281686328612,0.0008850281686328612,0.0007297667671975965,7.816019301085906e-05,0.00027999909695567067,0.0008850281686328612,0.0008850281686328612,0.0008850281686328612,0.003096686045912011,0.004016649237979401,0.003002257198089714,0.0021189140774423372,0.001484023673167505,0.0005625665163327898,0.0005625665163327898,0.0005625665163327898,0.0005625665163327898,0.0014486156316171027,0.0007788603362625007,0.00024683718379387196,0.0002909667109239769,0.0005625665163327898,0.0005625665163327898,0.0005625665163327898,0.0005625665163327898,0.0,0.0,0.0,0.0,0.0018752217211092993,0.0009376108605546496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008003009294648494,0.0005982624747381968,0.0004688054302773248,0.0004688054302773248,0.0,0.0,0.0,0.0,0.0006784615925759746,0.0002096561622986497,0.0,0.0,0.0,0.000670726294537901,0.00047609833819589554,0.0003392307962879873,0.0002096561622986497,0.0,0.0,0.0,0.0,0.00036444934149759234,0.0024201037996073216,0.0,0.0,0.0,0.007925011959956058,0.00198125299045782,0.0008005111896379395,0.0009376108605546496,0.0,0.0009376108605546496,0.0,0.0,0.0,0.0,0.0,0.0,0.0009376108605546496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002812832581663949,0.0,0.0,0.0009376108605546496,0.0018752217211092993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009597488946580109,0.0,0.00111992408302356,0.0,0.0,0.0,0.0,0.0,0.0,0.0007279506543403584,0.007383685526867866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007279506543403584,0.0,0.0,0.00024612285089559556,0.0,0.0,0.0018101098562097202,0.0002995145800382416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007383685526867866,0.0,0.0,0.0008204095029853185,0.0,0.0,0.0,0.0,0.010313719466101146,0.0025784298665252866,0.0007279506543403584,0.007383685526867866,0.00024612285089559556,0.0002995145800382416,0.0013217708657124328,0.001758020363539968,0.0011069017107937329,0.0004297351857180126,0.0,3.907024455931225e-05,0.0008360394760307644,0.0003884428034191858,0.0007250826067927272,0.0,0.00011094749312943169,0.00048195073454230104,0.0001877753270432797,0.0,0.0,0.0,0.001640819005970637,0.00041020475149265923,0.00041020475149265923,-0.001640819005970637,0.0,0.0,0.0022034886594980876,0.0005508745089016733,0.0005668326457483135,0.00014171050546422974,0.0014776372117997058,0.00036940930294992644,0.0003171562496912158,-4.6880543027732485e-08,0.0,0.0028222086902694953,0.0009376108605546496,0.0009376108605546496,0.0009376108605546496,0.0009376108605546496,0.0009376108605546496,0.0011145585411164976,0.0018258460043090153,0.0026772433080825063,0.0026772433080825063,0.002117026678968982,0.0007489137448340871,0.01337470249152275,0.021910152049832963,0.00031089824288653433,0.0005093068628064049,0.0007467981346901054,0.0007467981346901054,0.0022467412345022614,0.0015354537713097437,0.0006840564675362527,0.0006840564675362527,0.0012442730966497773,0.002612386030784672,0.01047447972083085,0.015275140525390194,0.01613320003625991,0.01613320003625991,0.00941060048689761,0.0007547740189869431,0.0072238336201637604,0.002812832581663949,0.0037504434422185986,0.0037504434422185986,0.0,0.002812832581663949,0.0015751862457318113,0.0,0.0013259819948748764,0.0,0.0,0.0009376108605546496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032628857947301806,0.00036098018131354014,0.0004209872763890377,0.00019221022641370317,0.001988672635236412,0.001299804648799268,0.0006499023248684395,0.0,0.0,0.0,0.0,0.0,0.0,0.0009376108605546496,0.0003125369532056796,0.0,0.0,0.0,0.0,0.0,0.0,0.0009376108605546496,0.0003125369532056796,0.002812832581663949,0.0009376108605546496,0.0,0.0018752217211092993,0.002812832581663949,0.0,0.0,0.0,0.0,0.0,0.0,0.00015626847707164522,0.0001041789844018932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002604474614735384,0.0,0.0,0.0,0.007925011959956058,0.00198125299045782,0.0,0.0021665000723182747,0.0002644062626764112,4.44
