,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,GWP
0,-5.894081625465277,-8.123918309782079,-2.069852957875423,-3.3691268948057287,-3.3862461040073737,-1.020020589209443,7.620966242127786,5.189442274812142,6.005541839647558,7.761630349555875,2.4618770190920367,13.767494237305836,12.799140715639274,-9.855883720585956,8.809338468656707,-6.212299777714216,2.949694250869198,3.353552036317376,-6.025220588597914,-7.197730975037086,-13.763976562607082,-6.729171423145399,-4.051061410678892,10.999993950856949,-7.516082501844534,10.105922317508934,0.7766160444626092,1.2881612821188237,8.942919432614795,4.841386559653343,3.6563692159777874,3.8980820125592692,2.856895166658055,22.39938339960854,-5.88811565478714,-5.7641701846144064,10.999993950856949,5.226328528760034,7.250699256775015,-8.516171166639568,-5.255622578408232,-7.015511255003222,-7.429159130252273,7.446161734904914,-2.3386298170826625,6.0354723774394206,-11.431449087165124,0.8967180037235517,-2.147392513346699,1.7029220791076491,0.8890017621633787,-12.124312360496992,3.5986819425256553,-2.44021299383846,3.275461528106943,-9.119462752219349,7.09484835841335,2.2442752789153495,-8.754953573457776,-6.113597259282678,-1.2442974748934426,-9.39384919432663,-3.043186756943821,3.018763819172086,8.330046726865842,35.43742625531956,4.44
1,0.04656012482770142,7.061386321367092,0.05595702154936841,-0.6986880886426102,-0.6170712724912408,-0.35954956068240035,-6.449429245787129,-9.558174333667619,-10.865157564747621,1.40165356457501,0.528502233949628,-3.941208388019517,-5.5561084384644115,1.4832837261335283,-5.108769687336002,5.746326366097629,5.558839567478026,4.628430561865625,2.989832230341632,2.39734824265122,-2.5669796210466442,-0.6432818593912045,0.5668235204278551,5.998249289801558,-2.8211163413027593,-9.442644989266656,-7.334250673172742,-7.856072774367442,-4.281072125807261,-9.481548837162602,-9.104858815708166,-8.015150882948415,-10.118967535666876,-1.5326561263643232,-2.7182120028642855,-1.5030045324936652,5.99824928980156,0.3391545547395972,-0.9490848833239016,5.083131808555982,4.672335460025788,1.919507071258735,0.7873314967622828,-8.517224899285374,1.7325220474093317,-7.978800294514609,-0.8245766939068414,-1.4001199309878987,-4.308592989592948,-3.79997653220423,-4.270546177012309,1.1192030511843842,4.5838363656492875,1.6788013992456159,5.1031143635834155,2.8456623730245587,3.905902223481221,6.751185304301885,0.3017976434138749,2.356346055059172,0.9874251761113619,2.3408565765466376,0.2970213823132572,0.6380141221934026,3.4654138470684726,31.02937362245611,6.4
2,-0.3319986645968939,-1.595503917285335,1.191588684116651,0.9258272865060356,0.8571325876110615,2.8281386485249134,-7.586878756301145,-4.427329126214279,-0.7327313010162734,2.617665624699851,3.2620626338604666,2.5356806573505026,7.436732012590841,-1.4591182704776473,-2.265615217283626,-4.396365422497373,-1.5728949009504913,-4.96619121044303,2.6819187294231743,-0.27545307922261175,1.5266625264836022,-4.13925975938625,-8.959518428869359,-7.429422079522762,1.3030749852756756,-2.874559718529223,-1.4527757144997866,-1.9477659466274713,-7.746678544099642,0.09150135746627366,-4.312170593064651,-3.5898960317812434,-0.04718180046288685,4.265781364107106,7.567050844265224,6.094283278053092,-7.429422079522762,0.16205674101884596,-1.923173532550865,10.691462145653373,-4.833446681723656,-0.6439309615271588,1.837871690026346,-6.668762132894968,-5.741579205155966,2.4869320198620564,-0.3411157834218739,-0.20087835693426084,7.176337765429781,1.3483838328565645,0.007036186225434923,7.706218192329677,-0.07841274212495931,5.2200399788122285,0.06562396865976891,4.400173328949581,-1.8543470937037485,-2.1018299922051566,11.56945693081596,5.781784272037075,-1.4763549507088833,4.956310375931194,2.55925952602052,6.813182392675848,1.3153323125759837,-5.152997516647115,2.9
3,-4.576059108294238,2.5865814701103913,-5.744112444245149,-5.304290331618401,-5.030292010597808,-5.171178209388297,3.0117441638494724,6.651807729674394,4.7580356828264545,-5.61410493579393,-5.684852162000563,-1.05546218067049,-0.8187150117344143,0.49429823723020344,-0.2963839442149371,0.2571988464678866,-3.1162210556116468,-3.0119497932016714,-3.0880349685885933,3.0398383341712187,2.6092697294241467,0.559668572846652,0.8441576745623164,-6.756277831864414,0.9878317943319411,2.664975952590039,-1.075198635763181,-0.1948082356643596,1.2375809005997707,4.216820218528811,0.734656968474512,-0.45329925772049273,1.7774672028370742,2.7642521327085827,0.015707481397252972,-6.058535437618199,-6.756277831864414,-5.452085700353955,-4.275633560781505,8.84738258122053,3.854913550964863,6.120598084156126,0.36010493689327777,5.666741325723228,0.6604252112413799,-2.0534380128618914,6.740964270560582,9.522855101420198,-6.176720457520851,-4.979957133701907,-4.150482400905539,5.044420289915935,-5.999449253630554,-6.1014607580500995,-5.527034943752888,-3.4964514033859895,-2.592163692781151,-0.938253606228637,-1.668667318786007,-0.8014183141711347,-3.5489443010554065,-4.280395447954538,-4.611625020243252,-8.079917806195708,-6.288649014119717,-9.22899837681557,4.29
4,1.4252128342231036,-3.5292068196934125,1.7973127894297973,0.06642571331116641,-1.0836716578131074,-2.981295006207964,-0.5296959567856652,1.0708790111001554,-0.0680791599539602,-0.6812126216787989,-3.3347661121489374,-1.7856174324816718,-5.958551075758607,0.320507426229466,-0.04567102081368052,-4.29024499672181,-5.983099855221734,-2.9724676992431722,-5.6380934926091095,-4.616822972816307,12.15730674597703,-0.7909751959339044,-3.6961776852249573,7.62692334809273,1.738684597720395,2.071788057308268,-1.636881272108046,-0.6989092246621323,0.3084279465825385,2.086774274404668,0.9599615674635195,1.9460940923796264,2.611686613760901,1.1746819782893259,3.119410462079699,2.2479924948880377,7.62692334809273,0.4748942519042782,2.4970838132228006,1.2400693842638058,0.16699642885145002,1.459729359603544,-0.11394823020997014,0.26789479926840387,-2.77057263981919,0.2771084154876726,5.257339151330784,-2.4593780120598905,4.174318446122018,2.309419971677863,1.6331900234375147,5.773066635741214,5.450774912715618,0.3246836470013151,4.8062182937287705,-2.4861304633121657,-3.581922691930775,-16.438721680560406,-0.9664150547355767,-4.432351420361496,-4.122403650070845,0.3873512290109853,3.0259411278931796,2.9997076392772235,3.829560702161989,22.72253689171816,2.9
5,2.18791999195056,-0.8589242357409708,2.6342116800500794,1.6234052339936573,2.717860973113097,1.814108528800253,-1.1846892181659385,-0.7095489075533826,0.3676499666702908,1.788594691821076,-0.6105483489250034,2.858182265556748,4.344206465330711,-3.7973803528556345,-2.34206417262203,-9.872746127706737,-7.019504972302797,-8.273996310007181,-5.141699218896791,-8.987153112387015,5.0279812466792535,-0.6208845200013348,-4.117578045807379,-6.399198486927145,-1.7844379053253574,1.0232949275477219,-0.22527305337712777,0.31420827396691403,-3.123668552985609,0.7083006379251069,1.6418431751590128,1.72932315090787,1.5069184019022153,3.000660132690729,-0.4190228512742039,4.59534644390552,-6.399198486927144,1.519331310033148,1.3078697219111473,-0.7729889395227624,-7.204191596949425,-5.317082124711224,0.9352653042674682,-1.5027400950899805,-3.342167721053388,2.820845610203421,-1.6136789186039318,-4.590681532689662,6.124568255339763,4.056350988023501,2.282875405113875,-2.073093085998395,4.433047814523725,3.289823583440036,5.384452227995772,2.062930461840467,-0.9262035393368306,-3.644601057312795,-2.910063961124483,-7.1562665913689605,-0.3587853112610559,1.624825985068865,4.825406797275829,5.413278230806342,5.9182973971574535,-15.443034800812772,3.16
6,1.078536636540792,0.9155014863013196,2.116380758149026,0.7290610546963088,-0.5545866681297524,-0.3886345017091778,3.6736638902633683,-0.12369803585745578,-2.9222262815309894,-3.0089593362632745,0.8712162273261037,-3.048182836719477,-3.4195218436051458,1.324286503135946,1.535798637880858,3.051118044815826,0.5351871431032096,4.005145260461906,-0.7288117585848904,-1.3902172869622211,3.835087076338641,-0.1623694253541863,0.5090595592212741,3.1044530600736477,-0.21580416523596657,3.0237003111744376,1.7445573341228833,3.5757022179685,3.95889983157814,0.24029969044373306,2.3664139047009307,2.915998292545128,1.4840090921682403,-4.425110540755253,-0.824437351914189,0.6326144281429535,3.104453060073648,-1.4997773100757898,-2.736373271615241,-9.557404596016461,2.7860996213744245,-0.14759821014814253,-5.36633518024941,2.1208186348338227,-1.8509065625395829,0.8571626866720836,-1.245778937293298,-3.4660863298670357,2.8493536543622,3.78824598828048,2.213242927352413,-3.403184274706483,0.8266677484679102,-0.10880307114681478,-0.141526837286923,-5.6472051128581615,-4.484900892181261,-10.508725528009439,1.2853380258391498,2.7058437177311125,-5.324779626103591,-2.744695467011724,-0.47225925493174253,-0.268959688316052,-3.350282215793548,-6.431987666039639,6.86
7,3.5049804488756036,-1.9622968877217233,1.4429980341577726,3.205433681100681,2.4929256886442217,1.74975522066517,-3.4580297737409937,4.570870592154257,2.227647554048103,0.5191906867347742,-1.603342761935094,-4.825147208370411,-5.661895676241882,-2.9427282413127642,-2.614019152364986,-2.368739505630803,-3.3168063247052655,-4.690185288777586,-4.387834048604454,-1.282714765200304,-6.219170036951887,2.7203795124127432,6.305942395198013,6.30175889055618,4.414636708079466,-3.841706400070363,-2.0292358327615885,-2.3088865718965748,-2.8886131978603267,0.605719232216176,-2.4630527425358983,-1.697693867775611,-0.261900104605132,-6.964285505474808,9.183329524369347,2.960588546887924,6.301758890556179,2.519637189517988,3.313353342765573,-6.323131315933923,4.066758642228641,2.9788283804171463,2.3663945657197516,-0.8115379718431405,8.3093261443486,-1.6762025608990285,-6.67699861034188,-3.8180944689350413,0.6839194710254517,1.1705207102128,1.4008189151596249,-2.644942515709081,0.09447564989031723,0.5524444445498741,0.1472668052892028,-4.966656499652292,0.18631771247125056,2.8643760127729574,-1.4451500610570582,-2.8526677622955443,1.454742338416355,-4.988705528209467,-0.5022178497583193,1.5342084542379752,3.205356741676709,-4.816899066123589,4.48
8,-0.6275209954113717,-4.304367915687377,0.5301076348716628,-0.9103659900677893,-0.25363951031071397,-1.858566107854611,1.2445091166216893,2.3231182955914904,0.47856490281786007,-6.544601156267197,-1.6050346332724394,-8.983111492651126,-9.066431533576733,-6.6312031849007935,-3.865421675043923,-4.4508473322516595,0.01805972812906421,-0.4507668616223757,-1.076454625648334,-4.324453652971021,-2.155738663803878,-4.126524264870002,-1.5689671115598658,0.8909238387498126,-3.7444471831235764,2.873704703305409,1.8406828925080805,3.6630615315984816,3.381862501692564,-0.5762987813417436,-0.6332222797929393,0.7459082206265774,-1.073903846795438,-4.914619520775151,-0.9242749467990764,0.24780063484449324,0.8909238387498157,-5.236315573744929,-6.072854220971437,9.197696995171743,-3.5725392462914862,-4.610192348999347,-0.9947885410615647,-0.644965150614278,-0.2504984748210177,-1.9725927143253914,1.493777825416198,8.285983081278443,3.149427242632141,2.659382375546881,0.5508940537602,1.6938822507473184,2.028479834194511,0.7497150869052308,1.705599894827736,0.3546072649553032,-2.4453362177918763,5.474550020404538,1.470649538967963,-0.2465198574783122,-0.1947743891458556,1.9031532742861759,2.8459396682142306,0.16810790515496357,-2.4628851010131934,1.8064059499890424,3.33
9,1.271004026496158,1.9705260850505122,-0.385781693303292,0.6181455804023813,1.7062420075486722,0.8191638242940765,-1.5799574428002414,2.2931826927076546,0.7985301702211595,-1.8362908164202678,-1.0832955156708024,-1.9352045356225982,-1.1899283399112368,0.6063367168758803,-1.966728148321378,4.344278345994883,-2.0478819300117066,0.4695592375989821,6.227275814594424,2.128653653721758,-4.61939950391962,2.1341113439571373,0.7807255260010453,-6.185655825369454,0.8212643699669308,-1.6741811829329272,0.5621197349093681,0.4580722100126919,-2.904470552414578,-2.7136924993701648,-1.9361774305864885,-2.717809364783733,-1.7621168909494451,4.337530763558056,-0.39772513348518634,0.3544988682778422,-6.185655825369455,-3.637307619829278,-4.338395702027647,-8.377782538863318,1.8913628614260827,0.04808576463834894,0.9613064524571496,-2.595886162125684,0.9798628620645039,-3.5346131609521954,-5.419657686594386,3.85440758489863,2.483310703389302,0.591751328358832,0.40138050420342763,-3.7963047673060153,1.6395267352521647,-0.2702114620004919,0.9096083347883811,5.777132112908169,-0.29558723626705674,0.8840958940181404,7.841676354880666,8.454061240807931,0.046504801412001286,4.563463716178778,3.496619453219721,-0.14486943426637636,-1.4002095794252385,3.428657000730799,5.38
